iter,tau_e,Re_B,Re_T,Re_L,lambda_t,eta_cell,eta_domain,kmax_eta_cell,kmax_eta_domain,L_TKE,ils,eps0,TKE,u_rms,frac_x,frac_y,frac_z
160000,  4.112982E+03,  6.961478E+02,  5.667352E+01,  1.116007E+02,  2.084100E+01,  1.406714E+00,  3.452595E-02,  4.419322E+00,  4.419322E+00,  1.446586E+02,  4.103983E+01,  1.261649E-08,  1.493443E-04,  9.978119E-03,  3.380271E-01,  3.530491E-01,  3.089238E-01
161000,  4.110508E+03,  6.976185E+02,  5.663830E+01,  1.120053E+02,  2.078415E+01,  1.403312E+00,  3.444247E-02,  4.408636E+00,  4.408636E+00,  1.441743E+02,  4.110178E+01,  1.273927E-08,  1.499759E-04,  9.999198E-03,  3.450826E-01,  3.479178E-01,  3.069996E-01
162000,  4.110549E+03,  6.989825E+02,  5.688101E+01,  1.124449E+02,  2.083248E+01,  1.403571E+00,  3.444882E-02,  4.409449E+00,  4.409449E+00,  1.451289E+02,  4.118256E+01,  1.272986E-08,  1.505630E-04,  1.001875E-02,  3.482066E-01,  3.451492E-01,  3.066442E-01
163000,  4.108148E+03,  7.003240E+02,  5.701469E+01,  1.128110E+02,  2.084144E+01,  1.402528E+00,  3.442321E-02,  4.406171E+00,  4.406171E+00,  1.455326E+02,  4.123750E+01,  1.276778E-08,  1.511415E-04,  1.003798E-02,  3.435783E-01,  3.438264E-01,  3.125953E-01
164000,  4.100396E+03,  7.015089E+02,  5.684321E+01,  1.129794E+02,  2.074366E+01,  1.398052E+00,  3.431335E-02,  4.392109E+00,  4.392109E+00,  1.444141E+02,  4.122932E+01,  1.293208E-08,  1.516534E-04,  1.005496E-02,  3.380576E-01,  3.384346E-01,  3.235078E-01
165000,  4.087565E+03,  7.021887E+02,  5.636785E+01,  1.128443E+02,  2.055027E+01,  1.390846E+00,  3.413650E-02,  4.369472E+00,  4.369472E+00,  1.418713E+02,  4.114013E+01,  1.320217E-08,  1.519474E-04,  1.006470E-02,  3.328419E-01,  3.319841E-01,  3.351740E-01
166000,  4.077161E+03,  7.019540E+02,  5.567032E+01,  1.124818E+02,  2.030276E+01,  1.382676E+00,  3.393597E-02,  4.343804E+00,  4.343804E+00,  1.384281E+02,  4.102171E+01,  1.351699E-08,  1.518458E-04,  1.006134E-02,  3.215451E-01,  3.295468E-01,  3.489080E-01
167000,  4.076768E+03,  7.009841E+02,  5.518409E+01,  1.121604E+02,  2.015327E+01,  1.378529E+00,  3.383419E-02,  4.330777E+00,  4.330777E+00,  1.362088E+02,  4.096107E+01,  1.368038E-08,  1.514266E-04,  1.004744E-02,  3.090796E-01,  3.294158E-01,  3.615047E-01
168000,  4.080565E+03,  6.998635E+02,  5.503273E+01,  1.119062E+02,  2.013018E+01,  1.378842E+00,  3.384186E-02,  4.331758E+00,  4.331758E+00,  1.356796E+02,  4.093368E+01,  1.366797E-08,  1.509428E-04,  1.003138E-02,  3.037088E-01,  3.294534E-01,  3.668378E-01
169000,  4.084233E+03,  6.987034E+02,  5.489980E+01,  1.116358E+02,  2.011490E+01,  1.379462E+00,  3.385709E-02,  4.333707E+00,  4.333707E+00,  1.352491E+02,  4.090257E+01,  1.364340E-08,  1.504428E-04,  1.001475E-02,  3.085477E-01,  3.294673E-01,  3.619850E-01
170000,  4.084954E+03,  6.974896E+02,  5.490532E+01,  1.112679E+02,  2.015193E+01,  1.381932E+00,  3.391771E-02,  4.341467E+00,  4.341467E+00,  1.355117E+02,  4.083871E+01,  1.354612E-08,  1.499206E-04,  9.997351E-03,  3.199447E-01,  3.295900E-01,  3.504652E-01
171000,  4.079377E+03,  6.963941E+02,  5.500327E+01,  1.107672E+02,  2.021964E+01,  1.385340E+00,  3.400136E-02,  4.352174E+00,  4.352174E+00,  1.362095E+02,  4.071891E+01,  1.341332E-08,  1.494500E-04,  9.981649E-03,  3.314239E-01,  3.270864E-01,  3.414897E-01
172000,  4.078898E+03,  6.953677E+02,  5.497995E+01,  1.104280E+02,  2.024090E+01,  1.387091E+00,  3.404433E-02,  4.357674E+00,  4.357674E+00,  1.362950E+02,  4.065412E+01,  1.334573E-08,  1.490097E-04,  9.966937E-03,  3.389454E-01,  3.227538E-01,  3.383010E-01
173000,  4.082444E+03,  6.945707E+02,  5.523004E+01,  1.102708E+02,  2.035630E+01,  1.391837E+00,  3.416082E-02,  4.372585E+00,  4.372585E+00,  1.376955E+02,  4.064282E+01,  1.316461E-08,  1.486683E-04,  9.955513E-03,  3.382557E-01,  3.188711E-01,  3.428732E-01
